ORDEM;NU_INSCRICAO;NU_NOTA_MT
10726;9173102f6e6ce85b0ece9dadc136bfebe7b67802;641
10727;72630a86b7cd4d2fa7a1b33068d7b4768f94307f;
10728;ed15b79820309bb296c928589c2723b8cac8824b;
10729;f392f8d606b31d8f7b1a876040f01b5233e40bcd;398.5
10730;7272c5ae80c92e0a4a8aae5d17c1c7e54ba73d37;495.1
10731;7c86f933da36602cb67d5655c1d7a09722c05abc;359.3
10732;021d7f41f08abd8da291f9cb07ca24baf08a7e1e;438.7
10733;28800d1cd4d7b632d1a3ba2a6b56dfc00b8c40fc;387
10734;b97419d1d1ce3593b28b4816cb163f7414687f9e;458.8
10735;7d40031dac045d9ffe297a9a203f022cca9282a5;408.4
10736;a6ab4e5c6858302255678af8074d4389d9f80490;441.6
10737;f0626be7792120cd6a89906ca0b65c4c2959c324;346.8
10738;5ac740aa4a26f098449a744aa8133eb17942a3f7;
10739;eed8dcbcdb362ef0e2ced2ac1494b8293a6f2235;435.8
10740;8f2d5827248de49bd48becda0473d272605748d6;760.6
10741;b59bfdd707e334f811c30d75286dd2f8b762cdf0;658.9
10742;06ee9b7182423628810f90c11fe8f4d50b179885;
10743;8873a9a8a587e4db82066f116f16513bd5d147e7;466
10744;eaa4d0d629512bd30aa6e92ab0df4525e68b921b;
10745;eca201c1f9e3f209e70ac20a815a5a1e67f84d8e;425.5
10746;de8db6e62c2ed732e77d029f22af0bba27ea5517;435.4
10747;87c2c6c05131ce0980414d5b264eb9cc1840c1c6;448.9
10748;952cdb9b16ee35c30413b1bb196d717f97fd7171;
10749;b56987c010dcfb7e888a7ab5779bc8880e189a46;360.6
10750;4c5640dd6bd7e1ee40296c6edb8113bb416d3d36;380.2
10751;c4ead6ee84a3968c072355d91dfad0f0a07f06a9;499.4
10752;db950c96ed12fbf059ac34778b3bac3aec857f86;368.3
10753;6c8449cb1cd6357712367f7dd6838ffc749fa8c3;
10754;86f0f4de4267000498883923af7ff7fa3909f692;
10755;6a914279de37151184b533194a81a3f84d29b602;484.1
10756;e6de747b5f755ad83c5c8196312390db1e56a92a;757.6
10757;7890e92d1b2de4518aaee774cb594af8525690a6;437
10758;321b8853162c799c8fc58b693aa07cd9d51d7457;383.9
10759;258750d4e20a3dc4dbdc32c74fd6ec70820cfb6f;439.3
10760;f302a1a571837a985f618d20038c2df65151e413;526.6
10761;9e05c76290f463a114906f25f866fb7927281f55;
10762;3afcd27c18500bd681cebd3778c3e115231da833;
10763;6f1b5cabc8169992440372896dd96b2314812fdb;540.1
10764;b648af492d3e4694405c2c733ed443ff6dd1d8b3;446.4
10765;04d93e89658e5e3515a2309c3698fe8ba4221e7c;394.6
10766;aff42db8cd4c44d787bb24faad33b0263eb981b6;
10767;e1abd2ac14f27283ade11c8eb19e9e1cae8c93c5;801.5
10768;e2bb26dd1ad154fb22f5fa10d9f61751dcb29c4d;449.6
10769;8a35dba4f660ad3656cb7b814ffa478a28910db8;
10770;f02486deb6cf3117f3cf34bf4238492d0b772bdb;
10771;cddb8268cb2cbd276812a71749e0cbab8438d1fb;
10772;ce5e1b551d8e36d8f0907f5fe727a011b2790cc9;
10773;f3ff2c3a2ad38b88c152858f0a12916d80a15931;
10774;de7cb043bd299afc27148b7244f6ccb0f14be7f8;862.5
10775;8f746c5d30fd7dfba771d7ae3bfc2b7e2d674f7a;475.1
10776;1fe15677af520961c58022fcc9cd0a140e68a36a;
10777;4d3a8e0843368d6b8a24239a68a89e6ed68a94db;
10778;e3879304cd577ff967de0562f93e5e0227528aa4;407.2
10779;9bc409ffe43a0d054a401a159680b066b69abf89;364.4
10780;63d584b32460018ab3335267746c8de15e049981;410.2
10781;e7cbf452c24c69de1eb5dd832c331ca437f724bf;347.7
10782;eff4954f7132d05a7bd840c7e9507a777a373a8b;528.3
10783;e5a3c6343be6cd781cbc6088d5a7e620eba2d0dc;
10784;fa75153bab1f49d49d3380f320231bf20caa69ad;489.9
10785;4170698bcd8cb20ccc591276ce3c37b9e9c44061;
10786;f1bd0830fe48e9474b68b47c744a32dbca8a6251;450.9
10787;e4fed33dab4324fc4e68c8255690092d70be8b81;506.8
10788;bbe5ceeec658cd04057c4e6a50df83b31217ec33;401.8
10789;da0001113739d657592daf3207c79a47fe961fc4;588.4
10790;7f7cedc1035c4cb9dfff21c6783cb1a0378dab47;536.5
10791;66cda703fc9e1cec73969bd4947bd20a443d6702;422.1
10792;81a76c2a13d415c25c55fe58b5be9a8b72a3f553;
10793;46bfd0a14521e5566d69473e06cfe9b0814323ea;527
10794;e0687069108a6dff05b8a15314dbf524aa657c8c;374.3
10795;36b75eeb9312736b6d70d94f2c5fabb56e158c9e;521.4
10796;fa5150354760e2a92af2a9253e831b4719bce3a5;701.9
10797;369924b2a548c4e5ebc272c167c6f8f4ed56c815;510.3
10798;894fbc8e1bd7b05594cb165093c6eea6061530c1;558.5
10799;56f1f9b0e962aa70ce243a2f6c1e53721cf9ebb3;562.4
10800;7d548cdc4fdc7fd929032c9930fb0ed61d72bf02;
10801;155cf20c22f92a41a068a428fba337bd535236e5;369
10802;848daf808904864c1ee5d51545a2539e2dcbe901;916.6
10803;c173272d15b953e7a57e0f4f7f445f160a300301;475.9
10804;d4c3c10b80db157777bc2013b72cb8778f843713;435
10805;34e9ac7a8cd7085ac2ce6e970be9764f1087dd4f;378.5
10806;c6b04f63fc08def0419eafc46058210c0964050e;
10807;43e3f624da06dafdd878ab98f8fc4ff8a2832db4;465.7
10808;aed8874e72ca78794d11030878927b88dc09d672;401.9
10809;28614c815f940dd4dfd8cd05753de34ad8343ebc;
10810;c84b50c9e7b40b4198ab9d86823e5225c2786c64;406.1
10811;609088f302e9704a7efb328876f6e5eb935eb111;427
10812;46ccfbbcea31919305173a4c880b67819236146e;386.8
10813;f05d6a2cc69ae3af7a4a455e4e6a6786db17e62b;
10814;9f0429c297891b0a1ea6cae7faa73b05fd1bb053;391.6
10815;4d1ad8c59d7c90f0ddf4b123a6744b0541fe24ad;663
10816;f3e482d45158cbd26887d20e004d15962317af1d;
10817;90a4d0ff5a82279aab9e897fb04d92ea4ec83b31;440.1
10818;f6e8f889ecf91dfcd1e308364a574545abf24adb;670.1
10819;252b09cae78e5bdcfc354dcfe1e9621fb7b65808;401.7
10820;002b1afeea7587a6fe0cb422cecdd8b78b48c4dc;376.5
10821;53997b4b5480dddab6c59b707d4e959e6e544a71;474.7
10822;7d2268cc10f4dccdf2a4ec5c5a70309c6032d34c;537.6
10823;38f9d11b4027e890d34d29a74ea7175fdc41c445;542.5
10824;21dc6e37f44cf83cd01cad123319291851042941;705.5
10825;dc1b2bf92b004c7958d5cea7d5fabe27110e7313;
10826;4ae8d7e067067c963bec39b6425af5bb86e5b27a;
10827;f94739ef50f13479e492da6689ae304c4a392740;650.5
10828;f5aff939f421f6f52a74d739df1619e308d8e6ab;
10829;cecef89e964d759f0848379bee439f13b7cab928;
10830;caaa258f17a5927a721ff9a5a1aa8d9324857809;
10831;cb66a159a28115812ed1e40ca04f59b731df7f43;439.7
10832;f7d96eea013ef141b7e16d04d899133c0ac1bc0d;516.5
10833;fa20ca9bc6cc12fd8d49ba53a8db8759a3cad89f;
10834;7a6a7e1df503238f69f549e38d2ecd45705a73a0;370.4
10835;174e62f098fe03bf295392abb1496d1edfbf2878;
10836;cbad8f2909e9034a6363475f59d7cc75a90e7fdf;517.5
10837;94f79564eddcef84da78c4f290ba4bb6a8b4ec94;
10838;8ee38cff0bd00a5227b4e7b578735ff91b4c406e;345.5
10839;5e4880f3fdbc67029bc5e6cdd23a633ecbd915b2;580.7
10840;56fc04decb676413b1ba0712c43a42849a2e25ed;
10841;4e371b91a8a59cfd18034f26e337b9e703d6bff3;413.9
10842;3f46e0abd98faa34dd5ccb74f959e8022f3e1c71;370.5
10843;3a65a75b6d43ff3d385248ad301b8590d6da8512;436.8
10844;081c3e29a037a14e5b181fbe5a6b425eebe3ea63;616
10845;bcd73bae68b29a9a10138bcd1e9ec180b745503e;
10846;35785b2220aa2941cfac6c91e99f3ca6b646c953;578.7
10847;2ecb0d4ba43629993c32e20cc9203e98690a0846;
10848;6721e076701e24a37892a372cdd1c05f353946a8;530.4
10849;8a51046dde59a44d2fa97c4dec8db53289b9e4f6;
10850;02eb21d38b8dc87bb04877efe0c3431efa49b6ee;420.9
10851;517a9af224abc88fcaaea82d476cd996564f3293;385.8
10852;fe68ca7e072c4308068af2b5095d7413194fc737;407.3
10853;e83ce59403af660452b0d87809d7524eb94bb306;475.6
10854;8495fd892d1c56d4da876e4b006218fda37999db;
10855;c45679894cbfe73b301b6ec0affa774d0d73021d;415
10856;a2d946e3f6512ef663d33770a968a559143f3127;506
10857;cb745b6e752e9e9a6d74820740e0d27e43de74fa;378.9
10858;0d3fb7b78d69666352124b032981fd203aecb53d;424.5
10859;15379dbd2e423063324f464b3c77470c82721445;
10860;250bdaef0ab28e48f492e3cdbcd0576ad55cbec5;618.1
10861;7a87df298df8016a1c67c4c413a801efdca6747a;
10862;169baa737313f093854d0120fb4979b1c4a6e36c;659
10863;8393fe6e5878ce03208483079f3591b55904245c;466.4
10864;8c27a7b6ff4051d1cf037e1dbc7201886f94c615;428.8
10865;e1118416ef290082e624d6eca5225ce8e61864ce;422.1
10866;dad911162ecdc333ad04b5bb36706405d4d8ae7a;422
10867;9baf38519255847ee588e5f49121551a0a0df531;577.1
10868;2d61446111c6444d3e7ce5b72a60b6f5f7c1d5a6;568.2
10869;c165098b7c7b93c2832feaab8aa9a0ce47eed69b;
10870;03436934c7fb90199851c185475129b065711f88;368
10871;30d134c875bce9b51eeacc9ddb2f6ceaa6749308;375.1
10872;55e820194f7ddc7859bf561e57ac177496db51a0;
10873;e92fdb1f56ae7e3e1a527a71326353dfdb06e9c1;509.7
10874;620f29c9e9aecde044e35173f85a7218fa67d498;
10875;77b57ae837e857ea2d23a3fec0a4abdf2966bfd2;
10876;7c2647e2e40c1edbe8f5f18c1c4790291da1dcc1;385.9
10877;7f1c87af3e1d3c36f590a9a7f542962bdb4a9039;822.1
10878;6f434e4e92355cadf50af8cc658f655d9cb32509;632
10879;19e739bad099d7d3684342f18525e072488933dd;387.4
10880;399fb6533f77b82929609a5fb3dc21fdde601a60;
10881;f47a7d2ae1ce92dfb741ff31dc80fe2276113316;568.4
10882;e1fe5b785d7be05c56cbf49dc414881961d63b56;617.5
10883;9e68dd2962d77ff7d178266fa6da197769bd87d8;
10884;93a371a14c73af6738a9d4f91ab4ddb0b67bdee0;465.6
10885;6ff63927fc7599624df2c851f82888863365442c;506.1
10886;49425df3e05d833e699c3d700de438e855efa664;449.7
10887;d1e31511bc2cf0f880049757f2831fd8e612c3cb;402.7
10888;ebaff2de0891ca267243662b7a8ab1483c831699;367.9
10889;36cc81d4ce9c6037eb1f8275df43b8b8714324d2;395.8
10890;c5fa25b052951c371e0415b15828cc0a12974775;480.6
10891;16f25cc56f88018b83f59d2186cf73cd3b102c1b;495.2
10892;5691bff7f9a49b5cc31405ce3c233e41da79467d;343.2
10893;e2d50f03fbedba05091b554c43f86d5019ad4bf9;
10894;aaa99c4430368e5b1dea42dbb81b4b2bd9ecb9bb;572.4
10895;d17e30c4eabf25b0890598f2dc3d08fe9247077d;389.8
10896;7a11a3a2722485001943c6d1a10c207654d757d2;
10897;9421759b29e94e67d30a1addd50d219bf2e394e5;612.5
10898;d05d9e4c27d33406e05d2163024ee53606cfc344;
10899;17abba32c257bfb682938450853d21ba275c3e91;
10900;639594649acf874006bba0d24c00cf0d17068a77;
10901;5a7141645c6c3f5486fa6b1318d193180fa1f945;746.4
10902;6c50b97c0d811e6c31348ba3d5647c36e3878c60;503.6
10903;7ed9e92951738e7057f0ada6ea340756d100c32b;388
10904;af3b3f504d8c672ebd867258e50f306b94211002;
10905;241f11d2100bfa86e08468b7341b924d7446b524;532.4
10906;2ca396fd1fc77bd537b16978ede15d6f89adf014;558.5
10907;aece96e4b3405620ffd71f972931e58be2a1c028;
10908;179acd6b409dea3f5148dd727da822a4a71efeea;
10909;0003e4a7d68117b3585d3a0fc2b7cf3ca7ee0e8e;660.8
10910;d4d9a344d7815dbe323e5a8c8c5df13dfdeec030;
10911;58d5f17116db6b19996aa67f80a765c9c446026b;473.3
10912;bf4f94035e1ad8fb68f92832c13d30a31bc22bd8;440.3
10913;3cf5689de691e4cdcd87d1472bf379e0489ce7be;456.1
10914;31963460beb4da872d6d2d88af440623a25271a5;422.2
10915;7aeb2d066246de16bc4b1e0e6eea5a71623bff88;375.4
10916;3c345efbfceeb07021c1c04e97c808b21963c5a9;418.9
10917;51becd539dc9be822d5bf2bf10f09ad176218ec3;459.5
10918;9b79d58e1593db9c114970d4a5022394ebb8af1f;430.5
10919;b8256a546e3dd6308ec4bbcd6f73b8b41c66dca5;417.4
10920;f60e658ee38bc6d80600e97ce72400116c8ca18e;
10921;be67d16f6eef64ff994032f73e9c74d084cc5864;
10922;0d520753a229eb42ad61556644ecc921f8a3f6a5;441.3
10923;b91fc243f82067223ad7b750da077dc5f03f25f5;377.5
10924;11e29058eb5f870dc9ffedd2165e5a912fe2812c;675.8
10925;4a333e9782436f09429a9ee01d1a5115aea4de31;765.2
10926;8c0cdf97139d271d8a68084ffa106cd264911709;570.3
10927;c7fc1a569c9e44da4c110fef95ddd900a71d51be;349.1
10928;f89f009846f10927b13a7ebdef3f547f814def6d;
10929;4eb9c1331208ac23ef0d26c180a32b9720933c4b;431.8
10930;f55d922410aef1640998f99bcbb70bab6eaa2675;496.4
10931;707f25898f7537a8f76c29a826cbe2ff16f1e243;
10932;791e04170ce09ef7917f1b67532b9fe33c39f78d;587.8
10933;b440b01680eadb6006627510cbbef2cfbb390a89;485.4
10934;7f1da264ddbd583b8552cd9e290e2d9cdceb3071;410
10935;e026225fcf3c74c343b0eea15c0bbf80d57097c6;504
10936;b4847296e393da2a7bbd1721670adcd54876456b;
10937;7f3b85762fa298d0c743668e0d095e5b63cc6069;450
10938;50550f9757acf6056a605def76075a166e8abf3c;
10939;5a028b2403fedb0f656ab2d797cebf155dd8b6b0;
10940;ae45df223a14e40ca97072f6999b624b639e5c74;498.1
10941;0f089640e3d85672734f4aa4076abb0ee5ff8159;
10942;f71cd31c6f030b14b3abdc228ebcb432ac1ddc04;
10943;640dec983d7a0bf9596e675bd9c27810008886dc;719.5
10944;c2c1c7422724ed5844e8e020a699460f9f74990a;360.9
10945;7fe0605fe8453826973f56b58fb263f34a3d4fe2;
10946;2d13d0bb6baa647763ecfc9edeca76dfe0b00c7f;
10947;b3c6ff81cfd3e2cedcce039baccddc221725b874;527.9
10948;73d02c853db622522e1c66d226c4ded63b92c6fb;643.2
10949;0bd05333d5bcc1dda8487a5e2dbfe00e247a5e94;495.2
10950;4a824e13ce24815a53f078ffb54f6408b07f21cf;496.7
10951;1ea6c167476d58738a03e9a03928ea8390da3b6e;385.1
10952;7c7c16a3ebd04e3b4a42e086a447a64fc6fa0996;739.3
10953;1ebedf802c4f503b9837e14bb44c44d035085793;526.5
10954;1bca9b1535a42281cb6fed3b2f9ba88edc7fedb6;443.5
10955;546a17b4b17ce84c657a169f2c503af8f1808753;
10956;505e7e1c21e6f7137db8a25d56579021a8375adf;
10957;0a039f41687d7f39599319795b8578ea1185d094;
10958;ec33fbc2c44f7a4967355cd13cb73def11621a2d;524.2
10959;4613e6b879ad1034af5c39d1519389a91683e320;425.5
10960;80f26c022d914feed1e2111695aec4959ae3f944;673.3
10961;f2a68da2b919db6b0caaedac96c96f3472c370d9;355
10962;8c7c84fba2c740b982b80d36222fa593715a9551;542.8
10963;8c4d37a3c997e408f269aaa00e798cb8391a9927;484.1
10964;9a28f4ba66b564a4c689dde8f7102206e71b217a;
10965;cc936e93b0ac97660c0a610f1accb74c8952a879;630.9
10966;74fa3fcf4140a636a9b5acfc0e976ad2073ecde8;
10967;1b2fa2749d66c4e602c42e3c934e91799d9e6131;495
10968;7991039d655b0a3ca1fdc041adff6ecf7b4f8307;488.1
10969;517864d75bcadf25c6ff097312852fec0a980adb;496.5
10970;de4cce3901e02b70d352647b24cf00fa2f434cf7;374.9
10971;65d169949222a184a75154455265be2d03eaed03;416.6
10972;2fa92205e69dfa560fbbd64f694e8e490982bba2;
10973;27fb020d2c768f1804b6150da55d0cecbbf51c64;512.8
10974;46ec6ad334af8706e629559d0f18055197ca86fa;373
10975;67d929758e6c427409e54e42984f5030210ba678;447
10976;2acfed7b0e04a1254075654cd6352d140ad519fe;
10977;670eb8e0bd630a5e5b26aed97c4801e64ac2e475;618.4
10978;8383e767cc33852a4532f569d0d56be94daa2876;667
10979;7b76a54f643aaa8a67006060f1bfa26d2452bd80;
10980;72b5d3f8529bd386293176d5bc10fe3935d256fa;
10981;6019ffd8118040e2fec4530e7651f8579e2b6bf4;
10982;d5cd00901a2a83aa4853227bace67c6c7b61d42d;448
10983;07a4a7b42261ff571c6ad3226415f3c527996767;464.8
10984;6b6266ab461589d68737ed66e60d119ea2333a88;
10985;cc5027cddf3a7a13a648a4b4b3717a25210002bf;
10986;c1e21154acba31efa7e51aa2eccbe47007ce9d9a;
10987;56c88a8161d46edc052dccb5a4dbaed5fe4928f6;681.2
10988;c1101cd0d591a4cef7c8d805ccd493412239a553;493.2
10989;0fb161f022eeb244585fdaaac80351357b3b7397;382.7
10990;1868ad37f5dcfcd2ba3e1dc0be8eb65ba8558d28;400.3
10991;3745b3070c6a3f2ce9379a0db2d908f070b7ed35;616.5
10992;46bded841170a7df5e2e3bbe89a6380cabbf0b04;491.8
10993;5827b69614057180133353aab14a775e281c7d28;515.9
10994;f979d74730d69b76eea2c80b336a8d612cf3fd33;451.6
10995;be367f7eaee26c385d5ee55bad1b9be37fd69d60;347.5
10996;56a4a26b9df0b7a6a03d47026629f773cf72904f;460.1
10997;1b77d8c4016e98de4be84ce1f7069341c950124a;408.1
10998;b3584098dba4e27fdd8b8ba6041db5270718a6e7;447.2
10999;19a1ddb74a415483ff43d1f699119eb0e4d3f2b7;600.3
11000;e395379e250a0c675bb116caccd3536822b12331;387.8
11001;e0554c1422816d8e7e5e03a4dc956c2fd7b4f8db;533.5
11002;852da2086af0b4388f5edaabb162aeacc62a6c12;442.3
11003;cefa5267701583caf573c7fdd9fde56f83ad3cc9;
11004;06040d8c758837cbe7dcd7b0819f0dea4a250543;422.5
11005;89672d8f0310a4a396a799afa7e8a84739281823;594.7
11006;061b0448fc9e9f5f45f1583b3354085bf7ae9e9f;437.4
11007;9a4e1bddd70abac5081210c2a9b07a74cde4e37f;643.4
11008;09d004ae2c49200f9fd9a8024fc53bfb6bf23d1d;
11009;36fad57fa13644ecd29e9b2701078f94f07a0e4c;529.5
11010;a9769071f40a8fd6f7200ea554e1c385d81cae5e;406.2
11011;a631423109bbd273f7249eeece151d11751de123;613.2
11012;a632fc0256357b9da3ed30b4ea889d12be5c0939;
11013;d34ed58b4ca69e8c7e9221edb3397866d4a8efdb;
11014;b2a86b230ee2a3660ac11b89e18372c872554b2c;411.8
11015;31b0834bc773b3495f8e7a52142a7db5fe8ba1b1;600.6
11016;ad703e797d972601474b34c7642a04f4fefa5b31;502.8
11017;61d341096905ad19ba280004e767869902c7d11f;364
11018;d995b9baa310b87b4b839d87c5cc321a7ad555fa;594
11019;1689bc52f7b86707811852e956538aeb87efef63;404.5
11020;d15f7d386593b1017c07a6f7ff534701d565318d;
11021;db2eca6d64746da76409893c80a16aa87672e2da;
11022;efd3f6e58729fa269ec7b533a9d189d0380ff2b5;490.2
11023;4a3f29469988a93722e0e50b3e2ffd5b446e4073;
11024;f8d8618246866ccf9b78b8031836c82b73dc998b;
11025;5edbdaa87ce04b34abf50ea9be8b9775a0eb0da1;526.7
11026;db9043a07352babe742c2c23c5e9c8bf11c4b74d;397.5
11027;b5f61b0e6dcd9bbb7125dade10980a88f9a9a718;416.3
11028;b357ec82489bc1bebb99fe8f8ddb0d21e4c0c1aa;678.5
11029;bf30f5b970a43a05dec56eddf0a8c03fa58650af;
11030;52da4260ab8661f83a570f5c084922b4deb092d9;
11031;ce0ea74492224eb2edc82a431ac2e937acdfafe7;535.3
11032;da3c9bb4e1ccfbdcc45a9955d49ea2e6d86906a1;414.2
11033;d0c7457c5d9283c7ab08e281cc5f7168696682cd;525.2
11034;89ffcb8d27e8af02b469ecb83a306fca4bf41a13;
11035;f29473e761c69b9a0fcc11e19115f03a0cef9ed3;458.6
11036;63708fb3aba0c739584ba85c224d998386835a30;461
11037;b473da66eb2e8d49925530b30e01956fe50d435d;424.4
11038;8dbb56ba609f8e231711225aa215fdedcf22ef16;
11039;6627d09fbb8d7fc98b74460cb66766bce03167e6;
11040;2dad801eca3fdc1a37f1632dd484d50e52948615;412.9
11041;abecd1fbac2af47d9f8a630d687e285f2b7ff054;512.2
11042;044ceb55bcd19e04ac62ea1542dd2860ef1f9209;496
11043;164d91b92d35a4a60b37f78029f2e963483b8748;
11044;a8046d6842cec9c3061109ab2882c94ec733eb96;467.8
11045;85e77b9c54fb072307e5276804b8f78a87346784;489.2
11046;52208b6da75d9f342fe327bdbbb5f23c955db214;360.9
11047;fa4b6b85e8a5a383c0928bc6668ebfe206c422f6;425.7
11048;b3826786f88375ad66d034c47d8d3e8e191c600c;
11049;5e052a2345fc568dbc76222fd157412c07c7de26;499.7
11050;608779e54f20383ef318f0e248f512672d0e48cb;
11051;5aec86d5dbb07dc0b85d894efb80d25f89b8d3be;567.2
11052;8e9f76bbe9f04c4629da89e59a922fe0c03218e9;
11053;26b27063f9e3e7a10484455863c541b1a79816a8;445.7
11054;ac0118ef80cef912790ec8308efe0280b0581506;
11055;3b8fcf16a755ce643a99b98cfa20686512551ce5;399
11056;98d03c4d2e04e506213efb42cdc0512511fe45ba;421.4
11057;6b479eca6bece039cf7c8ca1360c028c609985ee;551.1
11058;82235d1bbc0dd070f5243ced9995b91985bb3c8d;
11059;2bb6e54e34680b787b036e46a1f3870d86b34a8b;
11060;c692ac116696cdcb98c5d569ac90e515e5e61050;366.9
11061;c3044560b6a2beacb616157d996225ac47d145b6;367
11062;ee1eba440d03ba618bb89188deb737a4b8d6ff0e;362.5
11063;c1ce5f3407df4c5b6b4bc3a91eaa8bfb7cdc8ec6;542.2
11064;86836db44d95508ecfa20a5597c9d89f812e6c81;
11065;593eef925aa96b2dcb9d5295c1d768a0dab90255;393.5
11066;b1279bcd6b170e2dd0d7d43c725a71a2bac47d7d;425.9
11067;516788c21fe5af6ca3a0c2b344d769dc07c8afa6;467.9
11068;0c120fbf508008f3b17929330a9d8eff7b2b8ba8;437.9
11069;fcbece8e1d83cca75ea7f15a5a936be6a07c28a8;
11070;aa88642455b07914a0f220c92c521420e903f88b;
11071;550210b212a2fd7b1cd3bd51cfd56c15a81b1469;404.8
11072;f5ce55e63b1df390228524d86630c69992a8088d;443
11073;9a7a15e32c471eed911e5edff5e6b17b8627186a;
11074;cda71d724dd93a4fe25dbdb664c682f7cf37c4d4;386
11075;1d4f9861592ae8eb99da55647973ec42da2a1065;448.4
11076;9cdf07889261d27bb3d634597e2e842eb399eceb;
11077;9ff5c362dc568402869821094193c33066684ac1;485.3
11078;2cf0f2893dc716a3955a9bc5a500fa3f4a653419;526.3
11079;60fc12b97281d692cdb5c488c092186cd01f969c;598.4
11080;be9230d1f0e01a2acae82f073b098cbf9fccef8b;439.3
11081;a6a70d0e31bb4a5e8dd91342b3608d930b6150ca;
11082;0af8ac6886c8c60ed38089149dd266a37fb06ce4;
11083;0cf53756dec3c738ba97bb747f58ebc6dac5c11d;352.1
11084;fae50350aa36c087dce182e59a632f7ee148ab9c;414.4
11085;a9491b9d4c4ecc50738a26914470f9ef82e76246;469.3
11086;b196502a74b0897301049920e334b568f62e314c;499
11087;cc495e2fd9024981d8009fd4240cd8bd72a75e58;503.5
11088;3018008ed1b3c01c980b61320b0d938d4defd61b;
11089;cdef99f893c40d6885d15fc7b1d1a038d8a8e237;470.3
11090;420558fbaf932298e158217561add147522104b9;468.8
11091;6dac48ae997f44bd274090a1170d8903c1c343de;474.8
11092;d402b2b3b2dbbadfca21559444035dae38174269;
11093;eef7839e930760518f25f42e3d3a0aecfda33881;461.9
11094;14cc04bd76dc1f852003962de3a964343f446715;421.4
11095;07d591080c9dbda855aead51b4ebf77313eb3ea2;442.7
11096;60170e65833cbc35f8fb86d2e3dd35e2397f86e9;399.6
11097;534abdeb3a22148f0daaef4890a43a9429207bda;420.3
11098;826f0fa0cb46a2505696a2f7ceb7ad7afa80c2fc;407.3
11099;d7191585609b12e91233cb9dc48e0cf4e6711b19;
11100;4a27b9278fcf230587ba6a0665c56a137eb041d6;442.1
11101;0310bc6fd5cda4cfe58b8ec38016eb61bedc3a6e;
11102;81329a2480fa7206f8f168fa8ccfb0928abb8188;437.5
11103;180013b7e8bafef9028db0b0b96d51db5b6de314;467
11104;b38f2c90cc99d0da93c3a4be0b3f0764a2bc9be6;398.7
11105;704838f236b10374a2c0f0e7e141f202bf8b7cc8;437.8
11106;dadd2de4d4d0e8199dda4b4dbf8566604e2a2bbf;630.4
11107;972bc6fc052dc3013e16cab149813d4f92e97298;
11108;79811cbb3a68653700ba67d9726c5821f963c579;535.4
11109;6893fdf38460ec5f369bb340d2717c636d40089b;398.6
11110;e6369697eacb8afc83650df7a39d545597b680f4;459.4
11111;3164db7de0cf16c4523394df5477672b37146ce3;
11112;1b60cf41472ffb4566ad0499cefe42a5964f0350;498.4
11113;eaccaaaf3824562558954f01785d37517cefa67d;747.2
11114;36f4cfdd5031bda74116f17799b66dbc086a325b;366.5
11115;80d52f8298a18a6b08a2dc70ebb5a76b6f5b8dd0;405.5
11116;3b9e944817e286a05561482a62988b63ad93915f;
11117;1ebae84127585a242124aa16104bdf75f59f58b1;
11118;61ce1fc22b54a9bf35f13c1c25b4c8b620f9d8e4;
11119;4dffd35a60d4d09fea4d2c092b70308459e1b779;441.8
11120;5fcf044d2515ffb04d390702047604d57e26edaf;
11121;8c760bfaa9b09dae1eb28a4b3d2725149e421ec2;
11122;95be4969916083a252ea7940e613e0df6338e7ce;349.9
11123;4299f40749d570e17b1b5d8f4277d47d790edcc0;502.5
11124;2c1b20c6a72b1062229960cbde17fc2359e24eed;
11125;a465f4bcba3eb80baa202c95349b5ff15bc56e6d;456.6
11126;e025993b798b8ca2123da47025afb6a4e56bb22e;387.6
11127;64b849612e4135acf0af1decbc3198abdb3ab1bd;
11128;8e979f8e8328eb8deab4e4f23455691213f3e5c9;506.6
11129;35983813a9e71b9d718349e36c63335b6f41292e;
11130;b862eed18d23d70dc3dcac6b525b2b9620439b47;
11131;cf10a819e3477ca38fc6b9b2fe8122f7bd64d20c;
11132;9b43f0a4b879566a849dd8079cd99991930e9e9f;549.1
11133;2b32c5d681b084ffa02df4c59920d18e5af43fb9;
11134;7062ac5874b112cee7c8962f94917173963df68f;514
11135;1aee33b49f71e57d9b762e92eb6c323c4ef03f33;487.1
11136;43a80676362831c2150ed1b8079fba222f63fb06;470.4
11137;abc2ce689bedb02fca144de29d4f92091e93c345;417.4
11138;f0aa64bc69a2d171038d0641c10f902bc1895558;484.9
11139;e90ccfea5b94bde53f9706fff6eee63ee15da98d;
11140;1163075502f7c75d0feb7cc422d68456df78b902;479.9
11141;3108d4c45bfdd3402276e56cbbf3c405a72531de;774.6
11142;88cecd00f47d823da847ba3a15745199f430c383;717.7
11143;d6d1ef30f2b97ab8dfaf9116b234e2b62387ce21;371.3
11144;36f59dda4d3eaba14249b8354cc7cc5cb007a60e;460.3
11145;6d3c207e38cdc66aead1a959f50dfa1e64d5b1fb;
11146;c21e30d55e4f2daa45fff918c7942d2a1629faa8;650.9
11147;c8f1b4cfb89224aea88b66792c4e8638c1ade32f;
11148;ebd369711d2a0b8bf6e539c2646bffefa978c9ed;412.7
11149;18f4effef276f162e883e1e789103189aa8e18fe;474.4
